1.454214 0.215021
1.494338 0.216243
1.534505 0.216787
1.574704 0.218285
1.614847 0.218272
1.654003 0.220527
1.694180 0.219960
1.734305 0.221865
1.774426 0.221195
1.814549 0.222319
1.854856 0.223124
1.894985 0.222918
1.935155 0.224334
1.975239 0.223907
2.004716 0.224542

0.893082 0.198757
0.933114 0.199486
0.973250 0.201246
1.013489 0.202931
1.053585 0.203570
1.093786 0.205476
1.133923 0.206253
1.174070 0.207989
1.214222 0.208524
1.253519 0.209889
1.293589 0.210628
1.333755 0.212221
1.373903 0.212604
1.414046 0.214075
1.454212 0.215359
1.494339 0.215738
1.534502 0.217670
1.574696 0.217567
1.614838 0.219680
1.654976 0.218646
1.695189 0.220744
1.735269 0.220454
1.775386 0.221676
1.815517 0.222154
1.855844 0.223124
1.895932 0.224005
1.935141 0.223507
1.975228 0.224945
2.004700 0.224922

0.852955 0.197133
0.892898 0.198514
0.933114 0.200319
0.973248 0.201361
1.013485 0.203102
1.053582 0.203569
1.093774 0.205362
1.133915 0.206243
1.174065 0.208022
1.214220 0.208493
1.254438 0.210455
1.294583 0.211010
1.334733 0.212644
1.374864 0.212935
1.415014 0.214574
1.455215 0.215161
1.495312 0.216165
1.534496 0.217337
1.574680 0.217538
1.614832 0.219153
1.654971 0.219021
1.695180 0.220990
1.735257 0.220628
1.775373 0.222065
1.815501 0.221973
1.855821 0.222184
1.895914 0.223202
1.936053 0.223325
1.976213 0.225126
2.004678 0.224577

0.813743 0.195681
0.853712 0.197142
0.893883 0.198606
0.934067 0.199450
0.974216 0.201146
1.014425 0.202623
1.054558 0.203800
1.094751 0.205406
1.133909 0.206514
1.174054 0.207577
1.214208 0.209051
1.254421 0.209842
1.294568 0.211515
1.334714 0.211653
1.374849 0.213506
1.415005 0.213944
1.455202 0.215486
1.495295 0.215698
1.535442 0.216778
1.575671 0.218219
1.615784 0.218539
1.655927 0.220519
1.696103 0.219917
1.736224 0.221657
1.776342 0.221881
1.815491 0.223117
1.855802 0.222871
1.895905 0.223107
1.936040 0.224354
1.976201 0.223748
2.004666 0.224713

0.773681 0.194017
0.813562 0.195516
0.853704 0.196748
0.893878 0.198383
0.934056 0.199559
0.974208 0.201230
1.014413 0.202300
1.054547 0.204092
1.094742 0.204845
1.134890 0.206536
1.175017 0.207323
1.215195 0.208985
1.255398 0.210127
1.295551 0.210992
1.335702 0.212152
1.375836 0.212756
1.415001 0.214591
1.455198 0.214535
1.495291 0.216331
1.535437 0.216626
1.575663 0.217902
1.615780 0.218777
1.655915 0.219443
1.696087 0.220708
1.736207 0.220311
1.776330 0.222029
1.816468 0.221819
1.856751 0.223163
1.896928 0.222897
1.937004 0.223697
1.977172 0.224752
2.004660 0.224782

0.734452 0.192267
0.774421 0.193543
0.814549 0.195166
0.854686 0.196688
0.894853 0.198091
0.935040 0.199650
