100.0,30.0,5.800000000000003
100.1,30.0,5.800000000000003
100.2,30.0,5.800000000000003
100.3,30.0,5.800000000000003
100.4,30.0,5.800000000000003
100.5,30.0,5.800000000000003
100.6,30.0,5.800000000000003
100.7,30.0,5.800000000000003
100.8,30.0,5.800000000000003
100.9,30.0,5.800000000000003
101.0,30.0,5.800000000000003
101.1,30.0,5.800000000000003
101.2,30.0,5.800000000000003
101.3,30.0,5.800000000000003
101.4,30.0,5.800000000000003
101.5,30.0,5.800000000000003
101.6,30.0,5.800000000000003
101.7,29.0,5.821316507077168
101.8,29.0,5.821316507077168
101.9,29.0,5.821316507077168
102.0,29.0,5.821316507077168
102.1,29.0,5.821316507077168
102.2,29.0,5.821316507077168
102.3,29.0,5.821316507077168
102.4,29.0,5.821316507077168
102.5,29.0,5.821316507077168
102.6,29.0,5.821316507077168
102.7,29.0,5.821316507077168
102.8,29.0,5.821316507077168
102.9,29.0,5.821316507077168
103.0,29.0,5.821316507077168
103.1,29.0,5.821316507077168
103.2,29.0,5.821316507077168
103.3,29.0,5.821316507077168
103.4,29.0,5.821316507077168
103.5,29.0,5.821316507077168
103.6,29.0,5.821316507077168
103.7,29.0,5.821316507077168
103.8,29.0,5.821316507077168
103.9,29.0,5.821316507077168
104.0,29.0,5.821316507077168
104.1,29.0,5.821316507077168
104.2,29.0,5.821316507077168
104.3,29.0,5.821316507077168
104.4,29.0,5.821316507077168
104.5,29.0,5.821316507077168
104.6,29.0,5.821316507077168
104.7,29.0,5.821316507077168
104.8,29.0,5.821316507077168
104.9,29.0,5.821316507077168
105.0,29.0,5.821316507077168
105.1,29.0,5.821316507077168
105.2,29.0,5.821316507077168
105.3,29.0,5.821316507077168
105.4,29.0,5.821316507077168
105.5,29.0,5.821316507077168
105.6,29.0,5.821316507077168
105.7,29.0,5.821316507077168
105.8,29.0,5.821316507077168
105.9,29.0,5.821316507077168
106.0,29.0,5.821316507077168
106.1,29.0,5.821316507077168
106.2,29.0,5.821316507077168
106.3,29.0,5.821316507077168
106.4,29.0,5.821316507077168
106.5,29.0,5.821316507077168
106.6,29.0,5.821316507077168
106.7,29.0,5.821316507077168
106.8,29.0,5.821316507077168
106.9,29.0,5.821316507077168
107.0,29.0,5.821316507077168
107.1,29.0,5.821316507077168
107.2,29.0,5.821316507077168
107.3,28.0,5.905746954092113
107.4,28.0,5.905746954092113
107.5,28.0,5.905746954092113
107.6,28.0,5.905746954092113
107.7,28.0,5.905746954092113
107.8,28.0,5.905746954092113
107.9,28.0,5.905746954092113
108.0,28.0,5.905746954092113
108.1,28.0,5.905746954092113
108.2,28.0,5.905746954092113
108.3,28.0,5.905746954092113
108.4,28.0,5.905746954092113
108.5,28.0,5.905746954092113
108.6,28.0,5.905746954092113
108.7,28.0,5.905746954092113
108.8,28.0,5.905746954092113
108.9,28.0,5.905746954092113
109.0,28.0,5.905746954092113
109.1,28.0,5.905746954092113
109.2,28.0,5.905746954092113
109.3,28.0,5.905746954092113
109.4,28.0,5.905746954092113
109.5,28.0,5.905746954092113
109.6,28.0,5.905746954092113
109.7,28.0,5.905746954092113
109.8,28.0,5.905746954092113
109.9,28.0,5.905746954092113
110.0,28.0,5.905746954092113
110.1,28.0,5.905746954092113
110.2,28.0,5.905746954092113
110.3,28.0,5.905746954092113
110.4,28.0,5.905746954092113
110.5,28.0,5.905746954092113
110.6,28.0,5.905746954092113
110.7,28.0,5.905746954092113
110.8,28.0,5.905746954092113
110.9,28.0,5.905746954092113
111.0,28.0,5.905746954092113
111.1,28.0,5.905746954092113
111.2,28.0,5.905746954092113
111.3,28.0,5.905746954092113
111.4,28.0,5.905746954092113
111.5,28.0,5.905746954092113
111.6,28.0,5.905746954092113
111.7,28.0,5.905746954092113
111.8,27.0,6.0920036644425455
111.9,27.0,6.0920036644425455
112.0,27.0,6.0920036644425455
112.1,27.0,6.0920036644425455
112.2,27.0,6.0920036644425455
112.3,27.0,6.0920036644425455
112.4,27.0,6.0920036644425455
112.5,27.0,6.0920036644425455
112.6,27.0,6.0920036644425455
112.7,27.0,6.0920036644425455
112.8,27.0,6.0920036644425455
112.9,27.0,6.0920036644425455
113.0,27.0,6.0920036644425455
113.1,27.0,6.0920036644425455
113.2,27.0,6.0920036644425455
113.3,27.0,6.0920036644425455
113.4,27.0,6.0920036644425455
113.5,27.0,6.0920036644425455
113.6,27.0,6.0920036644425455
113.7,27.0,6.0920036644425455
113.8,27.0,6.0920036644425455
113.9,27.0,6.0920036644425455
114.0,27.0,6.0920036644425455
114.1,27.0,6.0920036644425455
114.2,27.0,6.0920036644425455
114.3,27.0,6.0920036644425455
114.4,27.0,6.0920036644425455
114.5,27.0,6.0920036644425455
114.6,27.0,6.0920036644425455
114.7,27.0,6.0920036644425455
114.8,27.0,6.0920036644425455
114.9,27.0,6.0920036644425455
115.0,27.0,6.0920036644425455
115.1,27.0,6.0920036644425455
115.2,27.0,6.0920036644425455
115.3,27.0,6.0920036644425455
115.4,27.0,6.0920036644425455
115.5,27.0,6.0920036644425455
115.6,27.0,6.0920036644425455
115.7,27.0,6.0920036644425455
115.8,27.0,6.0920036644425455
115.9,27.0,6.0920036644425455
116.0,27.0,6.0920036644425455
116.1,27.0,6.0920036644425455
116.2,27.0,6.0920036644425455
116.3,27.0,6.0920036644425455
116.4,27.0,6.0920036644425455
116.5,27.0,6.0920036644425455
116.6,27.0,6.0920036644425455
116.7,27.0,6.0920036644425455
116.8,27.0,6.0920036644425455
116.9,27.0,6.0920036644425455
117.0,27.0,6.0920036644425455
117.1,27.0,6.0920036644425455
117.2,27.0,6.0920036644425455
117.3,27.0,6.0920036644425455
117.4,26.0,6.1864349419659215
117.5,26.0,6.1864349419659215
117.6,26.0,6.1864349419659215
117.7,26.0,6.1864349419659215
117.8,26.0,6.1864349419659215
117.9,26.0,6.1864349419659215
118.0,26.0,6.1864349419659215
118.1,26.0,6.1864349419659215
118.2,26.0,6.1864349419659215
118.3,26.0,6.1864349419659215
118.4,26.0,6.1864349419659215
118.5,26.0,6.1864349419659215
118.6,26.0,6.1864349419659215
118.7,26.0,6.1864349419659215
118.8,26.0,6.1864349419659215
118.9,26.0,6.1864349419659215
119.0,26.0,6.1864349419659215
119.1,25.0,6.252596200885133
119.2,24.0,6.404474684860687
119.3,24.0,6.404474684860687
119.4,25.0,6.354029384813759
119.5,25.0,6.354029384813759
119.6,25.0,6.354029384813759
119.7,25.0,6.354029384813759
119.8,25.0,6.354029384813759
119.9,25.0,6.354029384813759
120.0,25.0,6.354029384813759
120.1,25.0,6.354029384813759
120.2,25.0,6.354029384813759
120.3,25.0,6.354029384813759
120.4,24.0,6.401866479805794
120.5,24.0,6.401866479805794
120.6,24.0,6.401866479805794
120.7,24.0,6.401866479805794
120.8,24.0,6.401866479805794
120.9,24.0,6.401866479805794
121.0,24.0,6.401866479805794
121.1,24.0,6.401866479805794
121.2,24.0,6.401866479805794
121.3,24.0,6.401866479805794
121.4,23.0,6.419516193628936
121.5,23.0,6.419516193628936
121.6,23.0,6.419516193628936
121.7,23.0,6.419516193628936
121.8,23.0,6.419516193628936
121.9,23.0,6.419516193628936
122.0,23.0,6.419516193628936
122.1,23.0,6.419516193628936
122.2,23.0,6.419516193628936
122.3,22.0,6.493865369792386
122.4,22.0,6.493865369792386
122.5,22.0,6.493865369792386
122.6,22.0,6.493865369792386
122.7,22.0,6.493865369792386
122.8,22.0,6.493865369792386
122.9,22.0,6.493865369792386
123.0,22.0,6.493865369792386
123.1,23.0,6.450878549019804
123.2,23.0,6.450878549019804
123.3,22.0,6.5605290465812365
123.4,22.0,6.5605290465812365
123.5,21.0,6.653557259263916
123.6,21.0,6.653557259263916
123.7,21.0,6.653557259263916
123.8,21.0,6.653557259263916
123.9,21.0,6.653557259263916
124.0,21.0,6.653557259263916
124.1,21.0,6.653557259263916
124.2,21.0,6.653557259263916
124.3,21.0,6.653557259263916
124.4,21.0,6.653557259263916
124.5,21.0,6.653557259263916
124.6,21.0,6.653557259263916
124.7,21.0,6.653557259263916
124.8,21.0,6.653557259263916
124.9,21.0,6.653557259263916
125.0,21.0,6.653557259263916
125.1,21.0,6.653557259263916
125.2,21.0,6.653557259263916
125.3,21.0,6.653557259263916
125.4,21.0,6.653557259263916
125.5,20.0,6.757054367708899
125.6,20.0,6.757054367708899
125.7,20.0,6.757054367708899
125.8,19.0,6.797856828323609
125.9,19.0,6.797856828323609
126.0,19.0,6.797856828323609
126.1,18.0,6.9558389579908315
126.2,17.0,7.03076064270274
126.3,17.0,7.03076064270274
126.4,18.0,6.956838607642771
126.5,18.0,6.956838607642771
126.6,18.0,6.956838607642771
126.7,18.0,6.956838607642771
126.8,18.0,6.956838607642771
126.9,18.0,6.956838607642771
127.0,18.0,6.956838607642771
127.1,18.0,6.956838607642771
127.2,18.0,6.956838607642771
127.3,18.0,6.956838607642771
127.4,18.0,6.956838607642771
127.5,18.0,6.956838607642771
127.6,18.0,6.956838607642771
127.7,18.0,6.956838607642771
127.8,18.0,6.956838607642771
127.9,18.0,6.956838607642771
128.0,19.0,6.813609213938912
128.1,19.0,6.813609213938912
128.2,19.0,6.813609213938912
128.3,19.0,6.813609213938912
128.4,19.0,6.813609213938912
128.5,19.0,6.813609213938912
128.6,19.0,6.813609213938912
128.7,19.0,6.813609213938912
128.8,19.0,6.813609213938912
128.9,20.0,6.7344470625981865
129.0,20.0,6.7344470625981865
129.1,20.0,6.7344470625981865
129.2,19.0,6.827290455558073
129.3,19.0,6.827290455558073
129.4,19.0,6.827290455558073
129.5,19.0,6.827290455558073
129.6,19.0,6.827290455558073
129.7,19.0,6.827290455558073
129.8,19.0,6.827290455558073
129.9,19.0,6.827290455558073
130.0,19.0,6.827290455558073
130.1,19.0,6.827290455558073
130.2,19.0,6.827290455558073
130.3,18.0,6.940916036844685
130.4,18.0,6.940916036844685
130.5,18.0,6.940916036844685
130.6,18.0,6.940916036844685
130.7,18.0,6.940916036844685
130.8,19.0,6.854510566005308
130.9,18.0,6.937159352328818
131.0,18.0,6.937159352328818
131.1,18.0,6.937159352328818
131.2,18.0,6.937159352328818
131.3,18.0,6.937159352328818
131.4,18.0,6.937159352328818
131.5,18.0,6.937159352328818
131.6,18.0,6.937159352328818
131.7,18.0,6.937159352328818
131.8,18.0,6.937159352328818
131.9,18.0,6.937159352328818
132.0,18.0,6.937159352328818
132.1,18.0,6.937159352328818
132.2,18.0,6.937159352328818
132.3,18.0,6.937159352328818
132.4,18.0,6.937159352328818
132.5,17.0,7.026592447919639
132.6,17.0,7.026592447919639
132.7,17.0,7.026592447919639
132.8,17.0,7.026592447919639
132.9,17.0,7.026592447919639
133.0,17.0,7.026592447919639
133.1,17.0,7.026592447919639
133.2,17.0,7.026592447919639
133.3,17.0,7.026592447919639
133.4,17.0,7.026592447919639
133.5,17.0,7.026592447919639
133.6,17.0,7.026592447919639
133.7,17.0,7.026592447919639
133.8,17.0,7.026592447919639
133.9,17.0,7.026592447919639
134.0,17.0,7.026592447919639
134.1,17.0,7.026592447919639
134.2,17.0,7.026592447919639
134.3,17.0,7.026592447919639
134.4,17.0,7.026592447919639
134.5,17.0,7.026592447919639
134.6,17.0,7.026592447919639
134.7,17.0,7.026592447919639
134.8,17.0,7.026592447919639
134.9,17.0,7.026592447919639
135.0,17.0,7.026592447919639
135.1,17.0,7.026592447919639
135.2,17.0,7.026592447919639
