1.1432090000000001  1.022985  0.203753591497046 0.20376280609582206
1.202952  1.022985  0.20542537284874657 0.20543936457293305
1.263542  1.022985  0.20534909615667524 0.20531909881722063
1.3232490000000001  1.022985  0.20812679634726888 0.20814052022876708
1.383748  1.022985  0.20780933301638244 0.20776695066605116
1.443433  1.022985  0.20892898110857164 0.20892933083957121
1.503789  1.022985  0.21116390379812058 0.21114568558763383
0.9625343000000001  0.9625343000000001  0.1996799 0.1996799
1.022985  0.9625343000000001  0.20088887491727792 0.20091056944230543
1.0827360000000001  0.9625343000000001  0.20212390319487136 0.20213887038614248
1.1432090000000001  0.9625343000000001  0.2035377412828743 0.2035370581160651
1.202952  0.9625343000000001  0.20404515177639418 0.2040203013197187
1.263542  0.9625343000000001  0.20635800194253956 0.20638325272282898
1.3232490000000001  0.9625343000000001  0.2068956061983907 0.2068618041428182
1.383748  0.9625343000000001  0.20793051774644672 0.20793009223242112
1.443433  0.9625343000000001  0.21013476840670345 0.21018339304985112
1.503789  0.9625343000000001  0.21039297118859854 0.21039339921998385
0.9020751  0.9020751  0.1980664 0.1980664
0.9625343000000001  0.9020751  0.19936854457412562 0.19936244970408384
1.022985  0.9020751  0.20101292862248016 0.2010261405336545
1.0827360000000001  0.9020751  0.20222801617690953 0.20222559210079116
1.1432090000000001  0.9020751  0.20273717503877445 0.2027136500733333
1.202952  0.9020751  0.20507953431883863 0.20510417547549228
1.263542  0.9020751  0.20548616326027447 0.2054525353453656
1.3232490000000001  0.9020751  0.2065248722157263 0.2065244035855701
1.383748  0.9020751  0.20925415833599048 0.2093035261129072
1.443433  0.9020751  0.20925767068529755 0.2092514775881193
1.503789  0.9020751  0.21025885586195817 0.21026791992681862
0.8423139  0.8423139  0.1970165 0.1970165
0.9020751  0.8423139  0.19841324360811538 0.19840496312575384
0.9625343000000001  0.8423139  0.1994961525499505 0.19950315870383364
1.022985  0.8423139  0.20024953267724832 0.20023013394781067
1.0827360000000001  0.8423139  0.20256594620158655 0.20257063435399422
1.1432090000000001  0.8423139  0.2032713538610469 0.2033014358454053
1.202952  0.8423139  0.20454555035316946 0.20455654104929727
1.263542  0.8423139  0.20623094174972098 0.20623167093805012
1.3232490000000001  0.8423139  0.20658661498417102 0.20659384880402115
1.383748  0.8423139  0.20823241990771235 0.20821816628799253
1.443433  0.8423139  0.21001715111563457 0.21002913867013717
1.503789  0.8423139  0.2103695720681816 0.21036844590756357
0.7818239  0.7818239  0.1957631 0.1957631
0.8423139  0.7818239  0.1969696148104423 0.19695986157113612
0.9020751  0.7818239  0.19872155376188078 0.19874810381725944
0.9625343000000001  0.7818239  0.19875454230969025 0.19871176978296076
1.022985  0.7818239  0.20128193478306627 0.2012906177466275
1.0827360000000001  0.7818239  0.20198243335496605 0.20200576391802916
1.1432090000000001  0.7818239  0.2028930638186728 0.20289159557832603
1.202952  0.7818239  0.2053933904400508 0.20539752896752023
1.263542  0.7818239  0.205555150421559 0.2055546247510544
1.3232490000000001  0.7818239  0.20697319315964427 0.2069722910036154
1.383748  0.7818239  0.20886493347464682 0.20888001211051918
1.443433  0.7818239  0.2091357185311343 0.20914433811800665
1.503789  0.7818239  0.21011648715279227 0.21013704434872743
0.722076  0.722076  0.1944778 0.1944778
0.7818239  0.722076  0.19584002303335402 0.19586859337232254
0.8423139  0.722076  0.19695912265476961 0.19698417220689557
0.9020751  0.722076  0.19736250414653325 0.19731680875668364
0.9625343000000001  0.722076  0.19947821091802856 0.19946379526707975
1.022985  0.722076  0.20105074591085115 0.2010920190918766
1.0827360000000001  0.722076  0.2015507103599893 0.2015397401715632
1.1432090000000001  0.722076  0.20398354637570423 0.20398530774529464
1.202952  0.722076  0.2046215307420219 0.20464077623648488
1.263542  0.722076  0.20576901388273539 0.2057676049787748
1.3232490000000001  0.722076  0.2076271094038671 0.20764595040637648
1.383748  0.722076  0.20771853932084994 0.20772036121886078
1.443433  0.722076  0.208765367675843 0.2087133557812573
1.503789  0.722076  0.21094046148346807 0.21094242731426344
0.661558  0.661558  0.1926477 0.1926477
0.722076  0.661558  0.1940187534817219 0.19402835630417697
0.7818239  0.661558  0.19573614111991247 0.1957430466879675
0.8423139  0.661558  0.1964716702856729 0.19644857490371936
0.9020751  0.661558  0.19839957560912255 0.19839751473491452
0.9625343000000001  0.661558  0.19980899229240093 0.1998263387292118
1.022985  0.661558  0.20012954407884992 0.20010805692713257
1.0827360000000001  0.661558  0.2031216328088204 0.20312715350799973
1.1432090000000001  0.661558  0.20365745692713455 0.20367780446995218
1.202952  0.661558  0.20438680060576467 0.2043912955678125
1.263542  0.661558  0.2065101448897307 0.2065183622176395
1.3232490000000001  0.661558  0.20719709016683366 0.20720410874505837
1.383748  0.661558  0.20734475074720854 0.2072977547121449
1.443433  0.661558  0.2103448740011552 0.21035692755262506
1.503789  0.661558  0.21065819159824642 0.210647047311841
0.6017396  0.6017396  0.1910717 0.1910717
0.661558  0.6017396  0.19268419552683497 0.19265479379433426
0.722076  0.6017396  0.19400224555517107 0.19397720760339512
0.7818239  0.6017396  0.19589014155402373 0.19591565669448022
0.8423139  0.6017396  0.1973369704742871 0.19736409991776838
0.9020751  0.6017396  0.19783087287567894 0.19779103500775957
0.9625343000000001  0.6017396  0.20020659237812619 0.20020780026360252
1.022985  0.6017396  0.19962178981957315 0.1996193575250924
1.0827360000000001  0.6017396  0.20227495573727733 0.20225450658791294
1.1432090000000001  0.6017396  0.2041045136300678 0.204110675983331
1.202952  0.6017396  0.20363641667645954 0.20359470563377993
1.263542  0.6017396  0.20626165879937614 0.20625863205102046
1.3232490000000001  0.6017396  0.20813085671434894 0.20816012385085536
1.383748  0.6017396  0.20787163601915126 0.207849009972486
1.443433  0.6017396  0.20933286918074936 0.2093372235827288
1.503789  0.6017396  0.21119317913532287 0.21116925532255879
0.5413045  0.5413045  0.1896483 0.1896483
0.6017396  0.5413045  0.19121147269484917 0.19122980607473242
0.661558  0.5413045  0.19289900875726068 0.19292337486796057
0.722076  0.5413045  0.19430933970546663 0.1942931550377162
0.7818239  0.5413045  0.19539144948049078 0.1953773304595415
0.8423139  0.5413045  0.19751904362775075 0.1975340307184201
0.9020751  0.5413045  0.19763708873482297 0.1976064934997064
0.9625343000000001  0.5413045  0.1999074107047925 0.19991026264061568
1.022985  0.5413045  0.20123648158492813 0.2012767643501998
1.0827360000000001  0.5413045  0.20144018978344985 0.20141895663198195
1.1432090000000001  0.5413045  0.20364831859362073 0.20366697495671346
1.202952  0.5413045  0.20544054749211027 0.20545734608292762
1.263542  0.5413045  0.20525498556087993 0.2052217052272034
1.3232490000000001  0.5413045  0.20771763629901496 0.20774541685372783
1.383748  0.5413045  0.20950027973389657 0.20950547427401167
1.443433  0.5413045  0.2088024532973317 0.20881680186210091
1.503789  0.5413045  0.2105247301199085 0.2105527768559835
0.4808693  0.4808693  0.1883196 0.1883196
0.5413045  0.4808693  0.18987790930445395 0.1898699257896294
0.6017396  0.4808693  0.19130216514120657 0.19129639002088766
0.661558  0.4808693  0.19214867498776544 0.19213372151394292
0.722076  0.4808693  0.19523910135190276 0.19526363516427558
0.7818239  0.4808693  0.19512925140533055 0.1951338404940567
0.8423139  0.4808693  0.19739112535756506 0.1974279991353343
0.9020751  0.4808693  0.1987797922534229 0.1987794744006063
0.9625343000000001  0.4808693  0.19925400981503585 0.19923449899120885
1.022985  0.4808693  0.2015692210891645 0.20157403182257277
1.0827360000000001  0.4808693  0.20270558969094904 0.20270968809277656
1.1432090000000001  0.4808693  0.20313426977719082 0.20313338147148055
1.202952  0.4808693  0.20484975770543992 0.2048319681960108
1.263542  0.4808693  0.20660966726315763 0.206627533769169
1.3232490000000001  0.4808693  0.2066032362163292 0.2065945243088317
1.383748  0.4808693  0.2083012573384317 0.20826188970885975
