-2.004614, -0.22717169999999998, -2.004614, -0.22717169999999998, -2.004614, -0.22725308057956944
-1.9510029999999998, -0.2263252, -1.9510029999999998, -0.2263252, -1.9227929387755103, -0.2259223340484186
-1.896167, -0.2260123, -1.896167, -0.2260123, -1.8409718775510204, -0.22522556429476306
-1.842206, -0.22452489999999997, -1.842206, -0.22452489999999997, -1.7591508163265306, -0.2237875344146981
-1.788355, -0.2246394, -1.788355, -0.2246394, -1.6773297551020407, -0.22225195966519426
-1.733592, -0.2231329, -1.733592, -0.2231329, -1.5955086938775511, -0.22092954072773133
-1.679701, -0.2228752, -1.679701, -0.2228752, -1.5136876326530613, -0.21968707152131417
-1.6258800000000002, -0.22128109999999998, -1.6258800000000002, -0.22128109999999998, -1.4318665714285714, -0.2182829609073509
-1.571036, -0.220745, -1.571036, -0.220745, -1.3500455102040816, -0.2165983510951494
-1.517128, -0.2193377, -1.517128, -0.2193377, -1.2682244489795917, -0.21466859180831677
-1.463297, -0.21907369999999998, -1.463297, -0.21907369999999998, -1.1864033877551021, -0.21259185489556962
-1.4084590000000001, -0.2172228, -1.4084590000000001, -0.2172228, -1.1045823265306123, -0.21041479924316014
-1.354575, -0.2167887, -1.354575, -0.2167887, -1.0227612653061224, -0.208063375010876
-1.300719, -0.2149547, -1.300719, -0.2149547, -0.9409402040816327, -0.20533968447447143
-1.24591, -0.21486449999999999, -1.24591, -0.21486449999999999, -0.8591191428571429, -0.20196697519314688
-1.191939, -0.213002, -1.191939, -0.213002, -0.777298081632653, -0.19765474102223873
-1.1381389999999998, -0.2118108, -1.1381389999999998, -0.2118108, -0.6954770204081633, -0.1921533760368268
-1.0832899999999999, -0.2100485, -1.0832899999999999, -0.2100485, -0.6136559591836734, -0.18528202419398818
-1.0294400000000001, -0.20764819999999998, -1.0294400000000001, -0.20764819999999998, -0.5318348979591837, -0.17692786823272363
-0.9755191, -0.2066665, -0.9755191, -0.2066665, -0.45001383673469386, -0.16702569163146813
-0.9216331, -0.20346209999999998, -0.9216331, -0.20346209999999998, -0.3681927755102041, -0.15553407155866159
-0.8667661000000001, -0.20303279999999999, -0.8667661000000001, -0.20303279999999999, -0.2863717142857143, -0.14242192658350544
-0.8129489, -0.198962, -0.8129489, -0.198962, -0.2045506530612245, -0.12767409536705582
-0.7590857999999999, -0.1965744, -0.7590857999999999, -0.1965744, -0.1227295918367347, -0.11131542666401667
-0.7043049, -0.1933017, -0.7043049, -0.1933017, -0.0409085306122449, -0.09344468367944948
-0.6504365, -0.18823299999999998, -0.6504365, -0.18823299999999998, 0.040912530612244896, -0.07426467687841273
-0.5964240999999999, -0.1848761, -0.5964240999999999, -0.1848761, 0.1227335918367347, -0.05409424732475255
-0.5415620999999999, -0.17691749999999998, -0.5415620999999999, -0.17691749999999998, 0.2045546530612245, -0.03335202934528937
-0.4877602, -0.1737262, -0.4877602, -0.1737262, 0.2863757142857143, -0.012510195888093574
-0.4338826, -0.16374609999999998, -0.4338826, -0.16374609999999998, 0.3681967755102041, 0.00797498803107659
-0.3790637, -0.1576933, -0.3790637, -0.1576933, 0.45001783673469387, 0.027738924476242755
-0.32518830000000004, -0.1481811, -0.32518830000000004, -0.1481811, 0.5318388979591837, 0.04657154656768692
-0.2712843, -0.13896709999999998, -0.2712843, -0.13896709999999998, 0.6136599591836734, 0.06444556116506871
-0.2165448, -0.13057950000000002, -0.2165448, -0.13057950000000002, 0.6954810204081633, 0.08149879135060326
-0.1626704, -0.1179389, -0.1626704, -0.1179389, 0.777302081632653, 0.09796803073000483
-0.1087957, -0.1095869, -0.1087957, -0.1095869, 0.8591231428571429, 0.11408849228363147
-0.05395034, -0.09484276999999999, -0.05395034, -0.09484276999999999, 0.9409442040816327, 0.12998644694044165
-7.354291999999999e-5, -0.08559728000000001, -7.354291999999999e-5, -0.08559728000000001, 1.0227652653061226, 0.14559740195073623
0.05382594, -0.07168557, 0.05382594, -0.07168557, 1.1045863265306122, 0.16064544258248012
0.108571, -0.05827334, 0.108571, -0.05827334, 1.186407387755102, 0.1746982247531475
0.1624476, -0.04492841, 0.1624476, -0.04492841, 1.2682284489795919, 0.18729261413321124
0.2163244, -0.028663329999999997, 0.2163244, -0.028663329999999997, 1.3500495102040817, 0.1980913806065585
0.2711295, -0.01784935, 0.2711295, -0.01784935, 1.4318705714285713, 0.20700231497540122
0.3250468, -0.0008400279, 0.3250468, -0.0008400279, 1.5136916326530612, 0.21419233144161892
0.3788636, 0.01044277, 0.3788636, 0.01044277, 1.595512693877551, 0.21994938673201142
0.433678, 0.024563849999999998, 0.433678, 0.024563849999999998, 1.6773337551020409, 0.22443851565829115
0.4875594, 0.03675505, 0.4875594, 0.03675505, 1.7591548163265307, 0.22753305845132948
0.5414403, 0.047794399999999994, 0.5414403, 0.047794399999999994, 1.8409758775510203, 0.22904665174281721
0.5962422, 0.061787619999999994, 0.5962422, 0.061787619999999994, 1.9227969387755102, 0.22974443039648215
0.6501931, 0.07071368, 0.6501931, 0.07071368, 2.004618, 0.23380328968698744
0.7040801, 0.08376197, 0.7040801, 0.08376197,           ,           
0.7588328, 0.09238157999999999, 0.7588328, 0.09238157999999999,           ,           
0.8127061, 0.10606109999999999, 0.8127061, 0.10606109999999999,           ,           
0.8665516, 0.1151127, 0.8665516, 0.1151127,           ,           
0.9213973, 0.1262085, 0.9213973, 0.1262085,           ,           
0.9752791999999999, 0.13832070000000002, 0.9752791999999999, 0.13832070000000002,           ,           
1.029182, 0.145449, 1.029182, 0.145449,           ,           
1.083059, 0.1585245, 1.083059, 0.1585245,           ,           
1.137891, 0.1655782, 1.137891, 0.1655782,           ,           
1.191774, 0.1763999, 1.191774, 0.1763999,           ,           
1.245701, 0.1830521, 1.245701, 0.1830521,           ,           
1.300513, 0.1903584, 1.300513, 0.1903584,           ,           
1.354411, 0.2003047, 1.354411, 0.2003047,           ,           
1.408188, 0.2026682, 1.408188, 0.2026682,           ,           
1.4630319999999999, 0.2116977, 1.4630319999999999, 0.2116977,           ,           
1.516857, 0.21330319999999997, 1.516857, 0.21330319999999997,           ,           
1.570778, 0.2193848, 1.570778, 0.2193848,           ,           
1.625594, 0.2233787, 1.625594, 0.2233787,           ,           
1.679432, 0.2226158, 1.679432, 0.2226158,           ,           
1.733308, 0.22708689999999998, 1.733308, 0.22708689999999998,           ,           
1.788094, 0.226353, 1.788094, 0.226353,           ,           
1.84195, 0.23051359999999999, 1.84195, 0.23051359999999999,           ,           
1.8959380000000001, 0.23075179999999998, 1.8959380000000001, 0.23075179999999998,           ,           
1.950765, 0.22898269999999998, 1.950765, 0.22898269999999998,           ,           
2.004618, 0.2341819, 2.004618, 0.2341819,           ,           
