MicroMag 2900/3900 Data File (Series 0016.002)
Direct moment vs. field; Multiple segments

INSTRUMENT
Configuration                   VSM
Temperature control             None
Hardware version                0004
Software version                05/31/2011
Units of measure                cgs
Temperature in                  Kelvin

SAMPLE
Mass                            N/A
Volume                          N/A
Demagnetizing factor            N/A

SETTINGS
Field range                    +3.000000E+03
Field (command)                 N/A
Moment range                   +200.0000E-06
Averaging time                  N/A
Temperature (command)           N/A
Tmprtr difference correction    No
Orientation                     0.000000E+00
Vibration amplitude             1.0
Calibration factor             +8.169386E-03
Operating frequency            +83.00000E+00
Sweep mode                      Discrete
Pause after sweep increment    +100.0000E-03

MEASUREMENT
Description                    ""
Field (measured)                N/A
Temperature (measured)          N/A
Averages (completed)            N/A
Measured on                     05/04/2026  10:54
Elapsed time                   +10.22773E+03

PROCESSING
Background subtraction          No
Delta-m processing              N/A
Demagnetizing factor            No
Normalization                   No
Normalization factor            N/A
Offset (field)                  No
Offset (moment)                 No
Pole saturation                 No
Slope correction                No

VIEWPORT
Left                           -2.000000E+03
Right                          +2.000000E+03
Bottom                         -200.0000E-06
Top                            +200.0000E-06
Show X-axis?                    Yes
Show Y-axis?                    Yes

CHARACTERIZATION
Initial slope                   N/A
Saturation                     +227.1061E-06
Remanence                      +85.57830E-06
Coercivity                     +329.0536E+00
S*                             -63.48163E-03

SCRIPT
Number of segments              101
Number of data                  1961

Segment   Averaging      Initial        Field         Final                    Final 
 Number      Time         Field       Increment       Field         Pause      Index 
             (s)           (Oe)          (Oe)          (Oe)          (s)     
0000076,+1.000000E-03,+2.000000E+03,+54.05405E+00,-1.040000E+03,+1.000000E+00,0001094
0000077,+5.000000E+00,-1.040000E+03,+54.05405E+00,+2.000000E+03,+1.000000E+00,0001152
0000078,+1.000000E-03,+2.000000E+03,+54.05405E+00,-1.120000E+03,+1.000000E+00,0001152
0000079,+5.000000E+00,-1.120000E+03,+54.05405E+00,+2.000000E+03,+1.000000E+00,0001211
0000080,+1.000000E-03,+2.000000E+03,+54.05405E+00,-1.200000E+03,+1.000000E+00,0001211
0000081,+5.000000E+00,-1.200000E+03,+54.05405E+00,+2.000000E+03,+1.000000E+00,0001272
0000082,+1.000000E-03,+2.000000E+03,+54.05405E+00,-1.280000E+03,+1.000000E+00,0001272
0000083,+5.000000E+00,-1.280000E+03,+54.05405E+00,+2.000000E+03,+1.000000E+00,0001334
0000084,+1.000000E-03,+2.000000E+03,+54.05405E+00,-1.360000E+03,+1.000000E+00,0001334
0000085,+5.000000E+00,-1.360000E+03,+54.05405E+00,+2.000000E+03,+1.000000E+00,0001398
0000086,+1.000000E-03,+2.000000E+03,+54.05405E+00,-1.440000E+03,+1.000000E+00,0001398
0000087,+5.000000E+00,-1.440000E+03,+54.05405E+00,+2.000000E+03,+1.000000E+00,0001463
0000088,+1.000000E-03,+2.000000E+03,+54.05405E+00,-1.520000E+03,+1.000000E+00,0001463
0000089,+5.000000E+00,-1.520000E+03,+54.05405E+00,+2.000000E+03,+1.000000E+00,0001530
0000090,+1.000000E-03,+2.000000E+03,+54.05405E+00,-1.600000E+03,+1.000000E+00,0001530
0000091,+5.000000E+00,-1.600000E+03,+54.05405E+00,+2.000000E+03,+1.000000E+00,0001598
0000092,+1.000000E-03,+2.000000E+03,+54.05405E+00,-1.680000E+03,+1.000000E+00,0001598
0000093,+5.000000E+00,-1.680000E+03,+54.05405E+00,+2.000000E+03,+1.000000E+00,0001668
0000094,+1.000000E-03,+2.000000E+03,+54.05405E+00,-1.760000E+03,+1.000000E+00,0001668
0000095,+5.000000E+00,-1.760000E+03,+54.05405E+00,+2.000000E+03,+1.000000E+00,0001739
0000096,+1.000000E-03,+2.000000E+03,+54.05405E+00,-1.840000E+03,+1.000000E+00,0001739
0000097,+5.000000E+00,-1.840000E+03,+54.05405E+00,+2.000000E+03,+1.000000E+00,0001812
0000098,+1.000000E-03,+2.000000E+03,+54.05405E+00,-1.920000E+03,+1.000000E+00,0001812
0000099,+5.000000E+00,-1.920000E+03,+54.05405E+00,+2.000000E+03,+1.000000E+00,0001886
0000100,+1.000000E-03,+2.000000E+03,+54.05405E+00,-2.000000E+03,+1.000000E+00,0001886
0000101,+5.000000E+00,-2.000000E+03,+54.05405E+00,+2.000000E+03,+1.000000E+00,0001961

                           
    Field         Moment   
     (Oe)         (emu)    
+1.926149E+03,+231.5941E-06
+1.966079E+03,+231.7994E-06
+2.006295E+03,+232.6804E-06

+1.845812E+03,+230.4468E-06
+1.900373E+03,+231.3527E-06
+1.954284E+03,+231.7877E-06
+2.006217E+03,+233.7235E-06

+1.765163E+03,+229.5009E-06
+1.819753E+03,+230.4182E-06
+1.873858E+03,+230.3912E-06
+1.927726E+03,+230.7831E-06
+1.982587E+03,+230.9761E-06
+2.006271E+03,+232.9241E-06

+1.684771E+03,+228.1808E-06
+1.739388E+03,+229.0588E-06
+1.793328E+03,+230.0983E-06
+1.847378E+03,+231.5510E-06
+1.902238E+03,+231.7840E-06
+1.956088E+03,+232.0591E-06
+2.006109E+03,+231.7138E-06

+1.605387E+03,+226.7975E-06
+1.658975E+03,+227.6982E-06
+1.713139E+03,+228.8874E-06
+1.767770E+03,+228.7133E-06
+1.821629E+03,+229.6509E-06
+1.875713E+03,+231.3583E-06
+1.930624E+03,+232.8241E-06
+1.984450E+03,+233.6199E-06
+2.006163E+03,+232.6392E-06

+1.524943E+03,+225.5552E-06
+1.578635E+03,+226.9779E-06
+1.632505E+03,+227.3929E-06
+1.687360E+03,+228.2612E-06
+1.741256E+03,+229.0658E-06
+1.795092E+03,+229.5007E-06
+1.850198E+03,+230.4026E-06
+1.904096E+03,+232.3099E-06
+1.957935E+03,+233.2995E-06
+2.005979E+03,+232.6908E-06

+1.444566E+03,+224.4336E-06
+1.498192E+03,+225.4376E-06
+1.552125E+03,+226.1125E-06
+1.606989E+03,+226.6956E-06
+1.660864E+03,+227.4417E-06
+1.714787E+03,+228.8821E-06
+1.769622E+03,+230.3867E-06
+1.823484E+03,+231.3019E-06
+1.877592E+03,+231.3606E-06
+1.932373E+03,+231.3600E-06
+1.986262E+03,+232.3973E-06
+2.006003E+03,+233.1433E-06

+1.364197E+03,+222.6277E-06
+1.417803E+03,+223.8642E-06
+1.472677E+03,+224.9838E-06
+1.526565E+03,+225.9956E-06
+1.580505E+03,+227.3636E-06
+1.635355E+03,+227.4252E-06
+1.689229E+03,+228.1009E-06
+1.743101E+03,+229.7182E-06
+1.797919E+03,+231.3858E-06
+1.852016E+03,+231.5927E-06
+1.905878E+03,+230.7960E-06
+1.960732E+03,+232.2852E-06
+2.005841E+03,+233.8404E-06

+1.283800E+03,+221.0500E-06
+1.337427E+03,+222.1925E-06
+1.392314E+03,+223.3106E-06
+1.446197E+03,+224.5104E-06
+1.500060E+03,+225.2713E-06
+1.554965E+03,+226.0620E-06
+1.608870E+03,+226.9889E-06
+1.662708E+03,+229.2836E-06
+1.717587E+03,+229.1210E-06
+1.771437E+03,+229.2670E-06
+1.825314E+03,+230.9034E-06
+1.880370E+03,+232.4012E-06
+1.934207E+03,+232.2844E-06
+1.988140E+03,+232.4397E-06
+2.005875E+03,+233.0819E-06

+1.203307E+03,+219.2225E-06
+1.258038E+03,+220.6038E-06
+1.311920E+03,+221.5844E-06
+1.365796E+03,+222.8026E-06
+1.419677E+03,+224.4502E-06
+1.474563E+03,+225.1169E-06
+1.528444E+03,+225.4232E-06
+1.582364E+03,+226.8223E-06
+1.637200E+03,+229.0042E-06
+1.691128E+03,+228.9175E-06
+1.744956E+03,+228.8909E-06
+1.799776E+03,+230.3171E-06
+1.853932E+03,+232.2472E-06
+1.907733E+03,+231.4500E-06
+1.962572E+03,+232.0537E-06
+2.005731E+03,+233.7040E-06

+1.122927E+03,+217.2976E-06
+1.177544E+03,+218.4608E-06
+1.231615E+03,+219.2368E-06
+1.285435E+03,+221.0703E-06
+1.340314E+03,+222.5124E-06
+1.394203E+03,+224.2416E-06
+1.448085E+03,+223.9192E-06
+1.502897E+03,+224.8235E-06
+1.556844E+03,+227.1201E-06
+1.610703E+03,+227.8188E-06
+1.665530E+03,+227.4533E-06
+1.719460E+03,+229.2096E-06
+1.773307E+03,+230.8011E-06
+1.828151E+03,+230.3291E-06
+1.882358E+03,+231.1542E-06
+1.936041E+03,+233.2198E-06
+1.990890E+03,+233.0188E-06
+2.005762E+03,+233.4641E-06

+1.042558E+03,+214.4336E-06
+1.097194E+03,+216.1778E-06
+1.151095E+03,+217.1184E-06
+1.204981E+03,+218.4801E-06
+1.259955E+03,+220.7308E-06
+1.313813E+03,+222.4453E-06
+1.367692E+03,+222.3425E-06
+1.422551E+03,+223.3796E-06
+1.476414E+03,+225.4188E-06
+1.530312E+03,+226.5120E-06
+1.585226E+03,+225.9143E-06
+1.639066E+03,+228.0061E-06
+1.692989E+03,+229.9487E-06
+1.747799E+03,+228.7666E-06
+1.801651E+03,+230.2558E-06
+1.855707E+03,+232.2418E-06
+1.910531E+03,+231.7444E-06
+1.964425E+03,+232.2926E-06
+2.005617E+03,+233.8233E-06

+963.1484E+00,+212.1294E-06
+1.016827E+03,+213.6941E-06
+1.070722E+03,+215.1521E-06
+1.125571E+03,+217.1009E-06
+1.179441E+03,+218.9102E-06
+1.233518E+03,+219.2216E-06
+1.288304E+03,+220.2962E-06
+1.342179E+03,+223.1962E-06
+1.396072E+03,+223.1018E-06
+1.449944E+03,+223.0832E-06
+1.504783E+03,+226.2846E-06
+1.558721E+03,+227.3124E-06
+1.612598E+03,+226.4701E-06
+1.667431E+03,+228.2309E-06
+1.721337E+03,+230.2200E-06
+1.775168E+03,+229.4047E-06
+1.830020E+03,+231.2325E-06
+1.884069E+03,+232.8993E-06
+1.937919E+03,+231.7254E-06
+1.992783E+03,+233.7020E-06
+2.005681E+03,+232.9945E-06

+882.7474E+00,+208.5399E-06
+936.4207E+00,+210.1573E-06
+990.3144E+00,+212.8072E-06
+1.045203E+03,+214.1182E-06
+1.099122E+03,+214.9772E-06
+1.152981E+03,+217.6662E-06
+1.207859E+03,+219.7328E-06
+1.261837E+03,+219.5973E-06
+1.315708E+03,+220.4713E-06
+1.370547E+03,+223.6985E-06
+1.424443E+03,+224.2503E-06
+1.478316E+03,+223.8112E-06
+1.533186E+03,+227.4327E-06
+1.587096E+03,+227.0489E-06
+1.640962E+03,+226.6744E-06
+1.695860E+03,+229.7664E-06
+1.749695E+03,+229.7611E-06
+1.803515E+03,+229.8544E-06
+1.858606E+03,+231.9893E-06
+1.912425E+03,+232.4851E-06
+1.966285E+03,+231.9305E-06
+2.005550E+03,+233.4029E-06

+802.3994E+00,+204.4815E-06
+856.0494E+00,+206.9462E-06
+909.9163E+00,+208.3809E-06
+964.8343E+00,+211.1534E-06
+1.018750E+03,+213.3920E-06
+1.072659E+03,+215.0677E-06
+1.127514E+03,+215.5943E-06
+1.181386E+03,+218.4103E-06
+1.235420E+03,+220.0544E-06
+1.290220E+03,+219.8055E-06
+1.344093E+03,+222.2717E-06
+1.398002E+03,+224.3322E-06
+1.452855E+03,+222.9839E-06
+1.506685E+03,+225.4930E-06
+1.560605E+03,+227.1159E-06
+1.615472E+03,+225.7987E-06
+1.669313E+03,+228.9833E-06
+1.723227E+03,+229.6974E-06
+1.778049E+03,+229.0048E-06
+1.831913E+03,+231.9871E-06
+1.885938E+03,+231.3610E-06
+1.940772E+03,+231.8804E-06
+1.994634E+03,+234.3001E-06
+2.005596E+03,+233.0475E-06

+722.1223E+00,+200.0764E-06
+775.7230E+00,+202.3974E-06
+830.5660E+00,+205.0066E-06
+884.4777E+00,+207.4836E-06
+938.3666E+00,+208.5453E-06
+993.2190E+00,+211.4040E-06
+1.047144E+03,+213.8925E-06
+1.101038E+03,+214.7937E-06
+1.155907E+03,+216.8739E-06
+1.209795E+03,+219.3294E-06
+1.263760E+03,+219.3674E-06
+1.317623E+03,+221.0699E-06
+1.372465E+03,+224.0113E-06
+1.426344E+03,+222.6790E-06
+1.480219E+03,+224.7051E-06
+1.535083E+03,+227.0325E-06
+1.588985E+03,+225.4760E-06
+1.642855E+03,+228.4156E-06
+1.697742E+03,+228.8244E-06
+1.751576E+03,+228.6773E-06
+1.805411E+03,+231.3343E-06
+1.860417E+03,+230.6672E-06
+1.914291E+03,+231.8129E-06
+1.968144E+03,+233.1337E-06
+2.005457E+03,+232.9331E-06

+641.8589E+00,+193.7476E-06
+695.4534E+00,+196.1185E-06
+750.3029E+00,+199.0584E-06
+804.0999E+00,+202.1510E-06
+857.9684E+00,+204.9991E-06
+912.8398E+00,+206.0893E-06
+966.7668E+00,+209.1126E-06
+1.020687E+03,+212.1330E-06
+1.075559E+03,+212.5826E-06
+1.129438E+03,+215.1275E-06
+1.183293E+03,+218.3031E-06
+1.238303E+03,+217.6227E-06
+1.292164E+03,+220.7923E-06
+1.346019E+03,+222.3027E-06
+1.400849E+03,+222.0864E-06
+1.454729E+03,+225.0506E-06
+1.508602E+03,+224.8962E-06
+1.563475E+03,+225.4344E-06
+1.617365E+03,+227.9016E-06
+1.671218E+03,+227.4633E-06
+1.726074E+03,+229.3758E-06
+1.779917E+03,+230.7395E-06
+1.833790E+03,+229.6218E-06
+1.887828E+03,+232.0912E-06
+1.942654E+03,+231.8805E-06
+1.996522E+03,+231.9358E-06
+2.005507E+03,+233.0995E-06

+561.3486E+00,+186.0887E-06
+615.0299E+00,+188.8875E-06
+669.9425E+00,+191.7292E-06
+723.8438E+00,+195.1556E-06
+777.6868E+00,+198.3893E-06
+832.5333E+00,+200.5571E-06
+886.3899E+00,+203.4393E-06
+940.2944E+00,+206.8790E-06
+995.1382E+00,+208.2783E-06
+1.049070E+03,+211.4024E-06
+1.102960E+03,+214.0264E-06
+1.157818E+03,+214.0744E-06
+1.211715E+03,+217.8453E-06
+1.265686E+03,+218.6768E-06
+1.320492E+03,+219.5037E-06
+1.374361E+03,+222.2073E-06
+1.428221E+03,+222.1550E-06
+1.483074E+03,+224.1575E-06
+1.537138E+03,+226.1089E-06
+1.590880E+03,+225.1846E-06
+1.645704E+03,+228.5500E-06
+1.699622E+03,+229.0328E-06
+1.753474E+03,+228.1744E-06
+1.808260E+03,+232.1343E-06
+1.862312E+03,+230.0846E-06
+1.916195E+03,+232.0384E-06
+1.970991E+03,+233.2789E-06
+2.005361E+03,+232.8181E-06

+481.0558E+00,+176.6414E-06
+535.6320E+00,+179.3189E-06
+589.5336E+00,+182.3929E-06
+643.5174E+00,+185.3633E-06
+698.3734E+00,+189.8160E-06
+752.2072E+00,+193.5633E-06
+806.0894E+00,+195.0348E-06
+860.9125E+00,+199.0830E-06
+914.7609E+00,+202.3801E-06
+968.6822E+00,+203.6689E-06
+1.023568E+03,+208.1323E-06
+1.077498E+03,+210.0949E-06
+1.131345E+03,+211.3893E-06
+1.185207E+03,+215.9068E-06
+1.240204E+03,+215.7747E-06
+1.294006E+03,+219.1403E-06
+1.347890E+03,+220.3989E-06
+1.402777E+03,+220.8253E-06
+1.456625E+03,+224.2540E-06
+1.510503E+03,+223.8532E-06
+1.565365E+03,+225.4720E-06
+1.619237E+03,+228.6339E-06
+1.673095E+03,+226.3177E-06
+1.727952E+03,+230.0398E-06
+1.781795E+03,+230.0810E-06
+1.835676E+03,+230.3122E-06
+1.890648E+03,+232.2072E-06
+1.944513E+03,+231.2056E-06
+1.998406E+03,+233.6646E-06
+2.005412E+03,+233.4801E-06

+400.6825E+00,+165.4990E-06
+455.2910E+00,+168.4648E-06
+509.1791E+00,+171.2487E-06
+563.0676E+00,+175.3911E-06
+618.0516E+00,+179.8879E-06
+671.8998E+00,+182.3185E-06
+725.8071E+00,+185.1437E-06
+780.5928E+00,+190.3328E-06
+834.4620E+00,+193.4810E-06
+888.3373E+00,+195.6324E-06
+943.2334E+00,+200.9165E-06
+997.0533E+00,+203.2100E-06
+1.050964E+03,+205.6444E-06
+1.105846E+03,+209.8403E-06
+1.159704E+03,+210.1913E-06
+1.213608E+03,+214.9877E-06
+1.268557E+03,+216.3137E-06
+1.322398E+03,+218.6231E-06
+1.376260E+03,+221.1358E-06
+1.431105E+03,+220.9849E-06
+1.484971E+03,+224.6082E-06
+1.538913E+03,+223.7765E-06
+1.593737E+03,+225.9933E-06
+1.647600E+03,+227.9699E-06
+1.701515E+03,+227.3589E-06
+1.756278E+03,+230.5089E-06
+1.810139E+03,+229.9311E-06
+1.864191E+03,+230.6330E-06
+1.918010E+03,+233.0905E-06
+1.972851E+03,+231.6691E-06
+2.005291E+03,+232.9500E-06

+321.3409E+00,+152.9578E-06
+374.9617E+00,+155.9129E-06
+428.8233E+00,+158.6655E-06
+482.7282E+00,+163.1741E-06
+537.5789E+00,+167.6477E-06
+591.4568E+00,+169.6282E-06
+645.4629E+00,+174.9663E-06
+700.2916E+00,+178.9435E-06
+754.1177E+00,+181.3010E-06
+807.9995E+00,+186.3144E-06
+862.8365E+00,+190.9659E-06
+916.7120E+00,+192.4988E-06
+970.6859E+00,+198.3184E-06
+1.025518E+03,+200.5994E-06
+1.079411E+03,+203.9917E-06
+1.133258E+03,+208.6820E-06
+1.188087E+03,+209.3467E-06
+1.242097E+03,+214.6803E-06
+1.295919E+03,+215.5004E-06
+1.350761E+03,+217.6780E-06
+1.404643E+03,+221.9923E-06
+1.458512E+03,+220.7795E-06
+1.513349E+03,+225.3861E-06
+1.567262E+03,+224.6136E-06
+1.621118E+03,+226.5428E-06
+1.675958E+03,+228.5386E-06
+1.729859E+03,+227.6107E-06
+1.783669E+03,+231.1548E-06
+1.838527E+03,+229.2670E-06
+1.892535E+03,+232.1419E-06
+1.946394E+03,+232.6865E-06
+2.001253E+03,+232.5164E-06
+2.005347E+03,+232.8961E-06

+241.0303E+00,+139.0169E-06
+294.5876E+00,+141.9492E-06
+348.5196E+00,+145.4436E-06
+403.3614E+00,+149.9650E-06
+457.2501E+00,+154.0803E-06
+511.1330E+00,+156.5125E-06
+565.9970E+00,+162.3415E-06
+620.0296E+00,+166.3387E-06
+673.8274E+00,+169.7148E-06
+728.6733E+00,+174.7028E-06
+782.5183E+00,+178.4816E-06
+836.4219E+00,+182.0497E-06
+891.2584E+00,+188.0810E-06
+945.1725E+00,+190.2939E-06
+999.0846E+00,+195.4685E-06
+1.053897E+03,+199.5058E-06
+1.107775E+03,+201.0996E-06
+1.161624E+03,+207.4969E-06
