2.004727  -2.0046559999999998  0.2581286
2.004727  -1.96451  0.2581286
2.004727  -1.9243409999999999  0.2581286
2.004727  -1.88421  0.2581286
2.004727  -1.844057  0.2581286
2.004727  -1.8036800000000002  0.2581286
2.004727  -1.763703  0.2581286
2.004727  -1.723636  0.2581286
2.004727  -1.6834449999999999  0.2581286
2.004727  -1.6442919999999999  0.2581286
2.004727  -1.604164  0.2581286
2.004727  -1.564003  0.2581286
2.004727  -1.523836  0.2581286
2.004727  -1.483699  0.2581286
2.004727  -1.4435550000000001  0.2581286
2.004727  -1.403406  0.2581286
2.004727  -1.3632360000000001  0.2581286
2.004727  -1.323099  0.2581286
2.004727  -1.2829480000000002  0.2581286
2.004727  -1.242837  0.2581286
2.004727  -1.202606  0.2581286
2.004727  -1.162458  0.2581286
2.004727  -1.1222370000000002  0.2581286
2.004727  -1.0821939999999999  0.2581286
2.004727  -1.0420260000000001  0.2581286
2.004727  -1.00282  0.2581286
2.004727  -0.9626492  0.2581286
2.004727  -0.9224983999999999  0.2581286
2.004727  -0.8822129999999999  0.2581286
2.004727  -0.8422136  0.2581286
2.004727  -0.8020624000000001  0.2581286
2.004727  -0.7618950999999999  0.2581286
2.004727  -0.7218047000000001  0.2581286
2.004727  -0.6816509  0.2581286
2.004727  -0.6415003  0.2581286
2.004727  -0.6012134  0.2581286
2.004727  -0.561093  0.2581286
2.004727  -0.520968  0.2581286
2.004727  -0.4808176  0.2581286
2.004727  -0.4405599  0.2581286
2.004727  -0.4005018  0.2581286
2.004727  -0.3603555  0.2581286
2.004727  -0.3212531  0.2581286
2.004727  -0.28103769999999995  0.2581286
2.004727  -0.2409332  0.2581286
2.004727  -0.200792  0.2581286
2.004727  -0.1606483  0.2581286
2.004727  -0.1204852  0.2581286
2.004727  -0.08035197  0.2581286
2.004727  -0.040182670000000004  0.2581286
2.004727  -2.7622790000000002e-5  0.2581286
2.004727  0.040119669999999996  0.2581286
2.004727  0.08030280000000001  0.2581286
2.004727  0.12039480000000001  0.2581286
2.004727  0.16057849999999999  0.2581286
2.004727  0.2006961  0.2581286
2.004727  0.2408389  0.2581286
2.004727  0.2809223  0.2581286
2.004727  0.3211291  0.2581286
2.004727  0.3602837  0.2581286
2.004727  0.4004418  0.2581286
2.004727  0.4405892  0.2581286
2.004727  0.4807507  0.2581286
2.004727  0.5209071000000001  0.2581286
2.004727  0.5610421  0.2581286
2.004727  0.6011906  0.2581286
2.004727  0.6414430999999999  0.2581286
2.004727  0.6815753  0.2581286
2.004727  0.7217328  0.2581286
2.004727  0.7618514000000001  0.2581286
2.004727  0.8019805  0.2581286
2.004727  0.8421611  0.2581286
2.004727  0.882303  0.2581286
2.004727  0.9227009  0.2581286
2.004727  0.9626657000000001  0.2581286
2.004727  1.002859  0.2581286
2.004727  1.0419990000000001  0.2581286
2.004727  1.082203  0.2581286
2.004727  1.122328  0.2581286
2.004727  1.162519  0.2581286
2.004727  1.20265  0.2581286
2.004727  1.242918  0.2581286
2.004727  1.283007  0.2581286
2.004727  1.323174  0.2581286
2.004727  1.363273  0.2581286
2.004727  1.403458  0.2581286
2.004727  1.443613  0.2581286
2.004727  1.483741  0.2581286
2.004727  1.523894  0.2581286
2.004727  1.56408  0.2581286
2.004727  1.604266  0.2581286
2.004727  1.644388  0.2581286
2.004727  1.683541  0.2581286
2.004727  1.723712  0.2581286
2.004727  1.76383  0.2581286
2.004727  1.8039580000000002  0.2581286
2.004727  1.844252  0.2581286
2.004727  1.884403  0.2581286
2.004727  1.924551  0.2581286
2.004727  1.9646780000000001  0.2581286
2.004727  2.004727  0.2581286

1.9646780000000001  -2.0046559999999998  0.2571795
1.9646780000000001  -1.96451  0.2571795
1.9646780000000001  -1.9243409999999999  0.2571795
1.9646780000000001  -1.88421  0.2571795
1.9646780000000001  -1.844057  0.2571795
1.9646780000000001  -1.8036800000000002  0.2571795
1.9646780000000001  -1.763703  0.2571795
1.9646780000000001  -1.723636  0.2571795
1.9646780000000001  -1.6834449999999999  0.2571795
1.9646780000000001  -1.6442919999999999  0.2571795
1.9646780000000001  -1.604164  0.2571795
1.9646780000000001  -1.564003  0.2571795
1.9646780000000001  -1.523836  0.2571795
1.9646780000000001  -1.483699  0.2571795
1.9646780000000001  -1.4435550000000001  0.2571795
1.9646780000000001  -1.403406  0.2571795
1.9646780000000001  -1.3632360000000001  0.2571795
1.9646780000000001  -1.323099  0.2571795
1.9646780000000001  -1.2829480000000002  0.2571795
1.9646780000000001  -1.242837  0.2571795
1.9646780000000001  -1.202606  0.2571795
1.9646780000000001  -1.162458  0.2571795
1.9646780000000001  -1.1222370000000002  0.2571795
1.9646780000000001  -1.0821939999999999  0.2571795
1.9646780000000001  -1.0420260000000001  0.2571795
1.9646780000000001  -1.00282  0.2571795
1.9646780000000001  -0.9626492  0.2571795
1.9646780000000001  -0.9224983999999999  0.2571795
1.9646780000000001  -0.8822129999999999  0.2571795
1.9646780000000001  -0.8422136  0.2571795
1.9646780000000001  -0.8020624000000001  0.2571795
1.9646780000000001  -0.7618950999999999  0.2571795
1.9646780000000001  -0.7218047000000001  0.2571795
1.9646780000000001  -0.6816509  0.2571795
1.9646780000000001  -0.6415003  0.2571795
1.9646780000000001  -0.6012134  0.2571795
1.9646780000000001  -0.561093  0.2571795
1.9646780000000001  -0.520968  0.2571795
1.9646780000000001  -0.4808176  0.2571795
1.9646780000000001  -0.4405599  0.2571795
1.9646780000000001  -0.4005018  0.2571795
1.9646780000000001  -0.3603555  0.2571795
1.9646780000000001  -0.3212531  0.2571795
1.9646780000000001  -0.28103769999999995  0.2571795
1.9646780000000001  -0.2409332  0.2571795
1.9646780000000001  -0.200792  0.2571795
1.9646780000000001  -0.1606483  0.2571795
1.9646780000000001  -0.1204852  0.2571795
1.9646780000000001  -0.08035197  0.2571795
1.9646780000000001  -0.040182670000000004  0.2571795
1.9646780000000001  -2.7622790000000002e-5  0.2571795
1.9646780000000001  0.040119669999999996  0.2571795
1.9646780000000001  0.08030280000000001  0.2571795
1.9646780000000001  0.12039480000000001  0.2571795
1.9646780000000001  0.16057849999999999  0.2571795
1.9646780000000001  0.2006961  0.2571795
1.9646780000000001  0.2408389  0.2571795
1.9646780000000001  0.2809223  0.2571795
1.9646780000000001  0.3211291  0.2571795
1.9646780000000001  0.3602837  0.2571795
1.9646780000000001  0.4004418  0.2571795
1.9646780000000001  0.4405892  0.2571795
1.9646780000000001  0.4807507  0.2571795
1.9646780000000001  0.5209071000000001  0.2571795
1.9646780000000001  0.5610421  0.2571795
1.9646780000000001  0.6011906  0.2571795
1.9646780000000001  0.6414430999999999  0.2571795
1.9646780000000001  0.6815753  0.2571795
1.9646780000000001  0.7217328  0.2571795
1.9646780000000001  0.7618514000000001  0.2571795
1.9646780000000001  0.8019805  0.2571795
1.9646780000000001  0.8421611  0.2571795
1.9646780000000001  0.882303  0.2571795
1.9646780000000001  0.9227009  0.2571795
1.9646780000000001  0.9626657000000001  0.2571795
1.9646780000000001  1.002859  0.2571795
1.9646780000000001  1.0419990000000001  0.2571795
1.9646780000000001  1.082203  0.2571795
1.9646780000000001  1.122328  0.2571795
1.9646780000000001  1.162519  0.2571795
1.9646780000000001  1.20265  0.2571795
1.9646780000000001  1.242918  0.2571795
1.9646780000000001  1.283007  0.2571795
1.9646780000000001  1.323174  0.2571795
1.9646780000000001  1.363273  0.2571795
1.9646780000000001  1.403458  0.2571795
1.9646780000000001  1.443613  0.2571795
1.9646780000000001  1.483741  0.2571795
1.9646780000000001  1.523894  0.2571795
1.9646780000000001  1.56408  0.2571795
1.9646780000000001  1.604266  0.2571795
1.9646780000000001  1.644388  0.2571795
1.9646780000000001  1.683541  0.2571795
1.9646780000000001  1.723712  0.2571795
1.9646780000000001  1.76383  0.2571795
1.9646780000000001  1.8039580000000002  0.2571795
1.9646780000000001  1.844252  0.2571795
1.9646780000000001  1.884403  0.2571795
1.9646780000000001  1.924551  0.2571795
1.9646780000000001  1.9646780000000001  0.2571795
1.9646780000000001  2.004727  0.2581286

1.924551  -2.0046559999999998  0.2568313
1.924551  -1.96451  0.2568313
1.924551  -1.9243409999999999  0.2568313
1.924551  -1.88421  0.2568313
1.924551  -1.844057  0.2568313
1.924551  -1.8036800000000002  0.2568313
1.924551  -1.763703  0.2568313
1.924551  -1.723636  0.2568313
1.924551  -1.6834449999999999  0.2568313
1.924551  -1.6442919999999999  0.2568313
1.924551  -1.604164  0.2568313
1.924551  -1.564003  0.2568313
1.924551  -1.523836  0.2568313
1.924551  -1.483699  0.2568313
1.924551  -1.4435550000000001  0.2568313
1.924551  -1.403406  0.2568313
1.924551  -1.3632360000000001  0.2568313
1.924551  -1.323099  0.2568313
1.924551  -1.2829480000000002  0.2568313
1.924551  -1.242837  0.2568313
1.924551  -1.202606  0.2568313
1.924551  -1.162458  0.2568313
1.924551  -1.1222370000000002  0.2568313
1.924551  -1.0821939999999999  0.2568313
1.924551  -1.0420260000000001  0.2568313
1.924551  -1.00282  0.2568313
1.924551  -0.9626492  0.2568313
1.924551  -0.9224983999999999  0.2568313
1.924551  -0.8822129999999999  0.2568313
1.924551  -0.8422136  0.2568313
1.924551  -0.8020624000000001  0.2568313
1.924551  -0.7618950999999999  0.2568313
1.924551  -0.7218047000000001  0.2568313
1.924551  -0.6816509  0.2568313
1.924551  -0.6415003  0.2568313
1.924551  -0.6012134  0.2568313
1.924551  -0.561093  0.2568313
1.924551  -0.520968  0.2568313
1.924551  -0.4808176  0.2568313
1.924551  -0.4405599  0.2568313
1.924551  -0.4005018  0.2568313
1.924551  -0.3603555  0.2568313
1.924551  -0.3212531  0.2568313
1.924551  -0.28103769999999995  0.2568313
1.924551  -0.2409332  0.2568313
1.924551  -0.200792  0.2568313
1.924551  -0.1606483  0.2568313
1.924551  -0.1204852  0.2568313
1.924551  -0.08035197  0.2568313
1.924551  -0.040182670000000004  0.2568313
1.924551  -2.7622790000000002e-5  0.2568313
1.924551  0.040119669999999996  0.2568313
1.924551  0.08030280000000001  0.2568313
1.924551  0.12039480000000001  0.2568313
1.924551  0.16057849999999999  0.2568313
1.924551  0.2006961  0.2568313
1.924551  0.2408389  0.2568313
1.924551  0.2809223  0.2568313
1.924551  0.3211291  0.2568313
1.924551  0.3602837  0.2568313
1.924551  0.4004418  0.2568313
1.924551  0.4405892  0.2568313
1.924551  0.4807507  0.2568313
1.924551  0.5209071000000001  0.2568313
1.924551  0.5610421  0.2568313
1.924551  0.6011906  0.2568313
1.924551  0.6414430999999999  0.2568313
1.924551  0.6815753  0.2568313
1.924551  0.7217328  0.2568313
1.924551  0.7618514000000001  0.2568313
1.924551  0.8019805  0.2568313
1.924551  0.8421611  0.2568313
1.924551  0.882303  0.2568313
1.924551  0.9227009  0.2568313
