0.0  0.0  -1.0  -1.0
0.0  0.010101010101010102  -0.9998469652358828  -0.996745985953147
0.0  0.020202020202020204  -0.9993879910417814  -0.993491971906294
0.0  0.030303030303030304  -0.9986234675367416  -0.9902379578594411
0.0  0.04040404040404041  -0.9975540443338043  -0.9869839438125881
0.0  0.050505050505050504  -0.9961806296630815  -0.9837299297657351
0.0  0.06060606060606061  -0.9945043891463022  -0.9804759157188823
0.0  0.0707070707070707  -0.9925267442250791  -0.9772219016720293
0.0  0.08080808080808081  -0.9902493702457577  -0.9739678876251763
0.0  0.09090909090909091  -0.987674194204349  -0.9707138735783234
0.0  0.10101010101010101  -0.9848033921556564  -0.9674598595314703
0.0  0.1111111111111111  -0.9816393862913152  -0.9642058454846174
0.0  0.12121212121212122  -0.9781848416920618  -0.9609518314377644
0.0  0.13131313131313133  -0.9744426627601309  -0.9576978173909114
0.0  0.1414141414141414  -0.9704159893382539  -0.9544438033440585
0.0  0.15151515151515152  -0.9661081925222815  -0.9511897892972054
0.0  0.16161616161616163  -0.961522870175001  -0.9479357752503526
0.0  0.1717171717171717  -0.9566638421492346  -0.9446817612034997
0.0  0.18181818181818182  -0.951535145228816  -0.9414277471566467
0.0  0.1919191919191919  -0.9461410277965225  -0.9381737331097937
0.0  0.20202020202020202  -0.9404859442385082  -0.9349197190629407
0.0  0.21212121212121213  -0.9345745490952237  -0.9316657050160878
0.0  0.2222222222222222  -0.9284116909692348  -0.9284116909692348
0.0  0.23232323232323232  -0.9220024062007407  -0.920881957995602
0.0  0.24242424242424243  -0.9153519123219761  -0.913352225021969
0.0  0.25252525252525254  -0.9084656013020235  -0.9058224920483362
0.0  0.26262626262626265  -0.9013490325938875  -0.8982927590747032
0.0  0.2727272727272727  -0.8940079259959814  -0.8907630261010703
0.0  0.2828282828282828  -0.8864481543404432  -0.8832332931274374
0.0  0.29292929292929293  -0.8786757360209478  -0.8757035601538045
0.0  0.30303030303030304  -0.8706968273728908  -0.8681738271801717
