-655.2114, -6.789311e-5, -655.2114, -6.789311e-5, -655.2114, -6.789310999991118e-5
-615.2386, -6.715288e-5, -615.2386, -6.715288e-5, -515.2248, -6.122959016467316e-5
-574.9417, -6.489584e-5, -574.9417, -6.489584e-5, -375.2382, -5.068776408321405e-5
-534.8326, -6.255289e-5, -534.8326, -6.255289e-5, -235.2516, -3.827572070253633e-5
-494.6979, -5.964699e-5, -494.6979, -5.964699e-5, -95.265, -2.3023388737768988e-5
-454.5545, -5.640983e-5, -454.5545, -5.640983e-5, 44.7216, -6.303495398951565e-6
-414.3792, -5.392858e-5, -414.3792, -5.392858e-5, 184.7082, 1.3719158620463654e-5
-374.2545, -5.059305e-5, -374.2545, -5.059305e-5, 324.6948, 4.031734937412341e-5
-334.1053, -4.690409e-5, -334.1053, -4.690409e-5, 464.6814, 6.569096663828129e-5
-293.8971, -4.449616e-5, -293.8971, -4.449616e-5, 604.668, 9.222027172878575e-5
-253.7602, -4.050154e-5, -253.7602, -4.050154e-5, 744.6546, 0.0001188453428091866
-213.6842, -3.586408e-5, -213.6842, -3.586408e-5, 884.6412, 0.00014523652814654102
-174.4712, -3.24283e-5, -174.4712, -3.24283e-5, 1024.6278, 0.000169673273844838
-134.3356, -2.814484e-5, -134.3356, -2.814484e-5, 1164.6144, 0.00018994710445889045
-94.19846, -2.289128e-5, -94.19846, -2.289128e-5, 1304.601, 0.00020393388465296612
-54.03552, -1.888014e-5, -54.03552, -1.888014e-5, 1444.5876, 0.0002108670954409099
-13.90089, -1.56575e-5, -13.90089, -1.56575e-5, 1584.5742, 0.0002154734572293434
26.26838, -9.15124e-6, 26.26838, -9.15124e-6, 1724.5608, 0.00021835473153905685
66.40472, -3.662612e-6, 66.40472, -3.662612e-6, 1864.5474, 0.0002203643312492559
106.5441, 4.150664e-7, 106.5441, 4.150664e-7, 2004.534, 0.0002231531000000142
146.6463, 7.39427e-6, 146.6463, 7.39427e-6,           ,           
186.8102, 1.405721e-5, 186.8102, 1.405721e-5,           ,           
226.9533, 2.069942e-5, 226.9533, 2.069942e-5,           ,           
267.0701, 2.810976e-5, 267.0701, 2.810976e-5,           ,           
307.195, 3.709807e-5, 307.195, 3.709807e-5,           ,           
347.42, 4.365909e-5, 347.42, 4.365909e-5,           ,           
387.5553, 4.945141e-5, 387.5553, 4.945141e-5,           ,           
427.6786, 5.866246e-5, 427.6786, 5.866246e-5,           ,           
466.9052, 6.606984e-5, 466.9052, 6.606984e-5,           ,           
507.038, 7.28329e-5, 507.038, 7.28329e-5,           ,           
547.1702, 8.017327e-5, 547.1702, 8.017327e-5,           ,           
587.3351, 8.902436e-5, 587.3351, 8.902436e-5,           ,           
627.5528, 9.596525e-5, 627.5528, 9.596525e-5,           ,           
667.6902, 0.0001028787, 667.6902, 0.0001028787,           ,           
707.857, 0.0001108487, 707.857, 0.0001108487,           ,           
747.972, 0.0001194323, 747.972, 0.0001194323,           ,           
788.1762, 0.0001250781, 788.1762, 0.0001250781,           ,           
828.2401, 0.0001334354, 828.2401, 0.0001334354,           ,           
868.3589, 0.0001425045, 868.3589, 0.0001425045,           ,           
908.4885, 0.0001484059, 908.4885, 0.0001484059,           ,           
948.7158, 0.0001542776, 948.7158, 0.0001542776,           ,           
988.8174, 0.000163539, 988.8174, 0.000163539,           ,           
1029.041, 0.000170235, 1029.041, 0.000170235,           ,           
1069.183, 0.0001749038, 1069.183, 0.0001749038,           ,           
1109.339, 0.0001819192, 1109.339, 0.0001819192,           ,           
1148.528, 0.0001887956, 1148.528, 0.0001887956,           ,           
1188.65, 0.0001912886, 1188.65, 0.0001912886,           ,           
1228.811, 0.0001970543, 1228.811, 0.0001970543,           ,           
1269.019, 0.000202014, 1269.019, 0.000202014,           ,           
1309.134, 0.0002040079, 1309.134, 0.0002040079,           ,           
1349.279, 0.0002048331, 1349.279, 0.0002048331,           ,           
1389.457, 0.0002095155, 1389.457, 0.0002095155,           ,           
1429.565, 0.0002111165, 1429.565, 0.0002111165,           ,           
1469.761, 0.0002107521, 1469.761, 0.0002107521,           ,           
1509.863, 0.0002134751, 1509.863, 0.0002134751,           ,           
1550.061, 0.0002159511, 1550.061, 0.0002159511,           ,           
1590.204, 0.0002153395, 1590.204, 0.0002153395,           ,           
1630.352, 0.0002157883, 1630.352, 0.0002157883,           ,           
1670.466, 0.0002186879, 1670.466, 0.0002186879,           ,           
1710.666, 0.0002189172, 1710.666, 0.0002189172,           ,           
1750.77, 0.0002178204, 1750.77, 0.0002178204,           ,           
1790.874, 0.0002203359, 1790.874, 0.0002203359,           ,           
1830.066, 0.000221545, 1830.066, 0.000221545,           ,           
1870.345, 0.0002201687, 1870.345, 0.0002201687,           ,           
1910.446, 0.0002205108, 1910.446, 0.0002205108,           ,           
1950.585, 0.0002228974, 1950.585, 0.0002228974,           ,           
1990.708, 0.0002224655, 1990.708, 0.0002224655,           ,           
2004.534, 0.0002231531, 2004.534, 0.0002231531,           ,           
